ortho_0,phon_0,lemme_0,cgram_0,genre_0,nombre_0,freqfilms2_0,infover_0,islem_0,p_cvcv_0,cgramortho_0
orphelins,ORf°l5,orphelin,NOM,m,p,3.91,,0,VCCVCV,"ADJ,NOM"
orties,ORti,ortie,NOM,f,p,1.63,,0,VCCV,NOM
os,Os,os,NOM,m,,40.77,,1,VC,NOM
oscars,OskaR,oscar,NOM,m,p,1.07,,0,VCCVC,NOM
ossements,Os°m@,ossement,NOM,m,p,1.3,,0,VCVCV,NOM
otages,otaZ,otage,NOM,m,p,11.17,,0,VCVC,NOM
oubliettes,ublijEt,oubliette,NOM,f,p,1.01,,0,VCCVYVC,NOM
outils,uti,outil,NOM,m,p,10.56,,0,VCV,NOM
ouvertures,uvERtyR,ouverture,NOM,f,p,1.44,,0,VCVCCVC,NOM
ouvrières,uvRijER,ouvrier,NOM,f,p,1.56,,0,VCCVYVC,"ADJ,NOM"
ouvriers,uvRije,ouvrier,NOM,m,p,14.56,,0,VCCVYV,"ADJ,NOM"
ovnis,Ovni,ovni,NOM,m,p,1.91,,0,VCCV,NOM
pacificateurs,pasifikat9R,pacificateur,NOM,m,p,2.74,,0,CVCVCVCVCVC,"ADJ,NOM"
pages,paZ,page,NOM,,p,14.25,,0,CVC,NOM
paiements,pEm@,paiement,NOM,m,p,1.2,,0,CVCV,NOM
païens,paj5,païen,NOM,m,p,1.91,,0,CVYV,"ADJ,NOM"
paillettes,pajEt,paillette,NOM,f,p,1.63,,0,CVYVC,"VER,NOM"
pains,p5,pain,NOM,m,p,4.77,,0,CV,NOM
paires,pER,paire,NOM,f,p,3.28,,0,CVC,"ADJ,NOM"
pairs,pER,pair,NOM,m,p,1.27,,0,CVC,"ADJ,NOM"
paix,pE,paix,NOM,f,,144.86,,1,CV,NOM
pakistanais,pakistanE,pakistanais,NOM,m,,1.36,,1,CVCVCCVCV,"ADJ,NOM"
palais,palE,palais,NOM,m,,29.55,,1,CVCV,NOM
palestiniens,palEstinj5,palestinien,NOM,m,p,2.81,,0,CVCVCCVCYV,"ADJ,NOM"
palmiers,palmje,palmier,NOM,m,p,2.89,,0,CVCCYV,NOM
palourdes,paluRd,palourde,NOM,f,p,1.17,,0,CVCVCC,NOM
pamphlets,p@flE,pamphlet,NOM,m,p,1.73,,0,CVCCV,NOM
pancakes,p@kEk,pancake,NOM,m,p,2.54,,0,CVCVC,NOM
pancréas,p@kReas,pancréas,NOM,m,,1.13,,1,CVCCVVC,NOM
paniers,panje,panier,NOM,m,p,1.9,,0,CVCYV,NOM
panneaux,pano,panneau,NOM,m,p,2.8,,0,CVCV,NOM
pansements,p@s°m@,pansement,NOM,m,p,1.82,,0,CVCVCV,NOM
pantalons,p@tal§,pantalon,NOM,m,p,6.06,,0,CVCVCV,NOM
pantoufles,p@tufl,pantoufle,NOM,f,p,2.51,,0,CVCVCC,"NOM,VER"
papas,papa,papas,NOM,m,,1.25,,1,CVCV,NOM
papiers,papje,papier,NOM,m,p,64.19,,0,CVCYV,NOM
papillons,papij§,papillon,NOM,m,p,4.16,,0,CVCVYV,NOM
papyrus,papiRys,papyrus,NOM,m,,1.57,,1,CVCVCVC,NOM
paquets,pakE,paquet,NOM,m,p,8.06,,0,CVCV,NOM
parachutistes,paRaSytist,parachutiste,NOM,,p,1.93,,0,CVCVCVCVCC,NOM
paradis,paRadi,paradis,NOM,m,,33.23,,1,CVCVCV,NOM
parages,paRaZ,parage,NOM,m,p,5.98,,0,CVCVC,NOM
paramètres,paRamEtR,paramètre,NOM,m,p,1.43,,0,CVCVCVCC,NOM
parapluies,paRapl8i,parapluie,NOM,m,p,1.01,,0,CVCVCCYV,NOM
parasites,paRazit,parasite,NOM,m,p,4.06,,0,CVCVCVC,"ADJ,NOM,VER"
parcours,paRkuR,parcours,NOM,m,,7.42,,1,CVCCVC,"VER,NOM"
parcs,paRk,parc,NOM,m,p,1.84,,0,CVCC,NOM
pardessus,paRd°sy,pardessus,NOM,m,,1.43,,1,CVCCVCV,NOM
pare-chocs,paRSOk,pare-chocs,NOM,m,,1.85,,1,CVCCVC,NOM
parents,paR@,parent,NOM,m,p,177.04,,0,CVCV,"ADJ,NOM"
paresseux,paREs2,paresseux,NOM,m,,2.5,,1,CVCVCV,"ADJ,NOM"
parfums,paRf1,parfum,NOM,m,p,5.55,,0,CVCCV,NOM
paris,paRi,pari,NOM,m,p,12.68,,0,CVCV,NOM
parisiens,paRizj5,parisien,NOM,m,p,1.36,,0,CVCVCYV,"ADJ,NOM"
parois,paRwa,paroi,NOM,f,p,1.87,,0,CVCYV,NOM
paroles,paROl,parole,NOM,f,p,32.41,,0,CVCVC,NOM
pars,paR,pars,NOM,m,p,15.78,,1,CVC,"NOM,VER"
partenaires,paRt°nER,partenaire,NOM,,p,6.33,,0,CVCCVCVC,NOM
participants,paRtisip@,participant,NOM,m,p,1.23,,0,CVCCVCVCV,"ADJ,NOM"
particules,paRtikyl,particule,NOM,f,p,2.8,,0,CVCCVCVC,NOM
parties,paRti,partie,NOM,f,p,13.39,,0,CVCCV,"NOM,VER"
partis,paRti,parti,NOM,m,p,4.84,,0,CVCCV,"ADJ,NOM,VER"
partisans,paRtiz@,partisan,NOM,m,p,3.7,,0,CVCCVCV,"ADJ,NOM"
parts,paR,part,NOM,f,p,6.58,,0,CVC,NOM
pas,pa,pas,ADV,,,18188.15,,1,CV,"ADV,NOM"
passagers,pasaZe,passager,NOM,m,p,14.23,,0,CVCVCV,"ADJ,NOM"
passages,pasaZ,passage,NOM,m,p,4.53,,0,CVCVC,NOM
passants,pas@,passant,NOM,m,p,1.82,,0,CVCV,"ADJ,NOM"
passe-temps,past@,passe-temps,NOM,m,,4.21,,1,CVCCV,NOM
passeports,paspOR,passeport,NOM,m,p,5.75,,0,CVCCVC,NOM
passes,pas,passe,NOM,f,p,2.71,,0,CVC,"NOM,VER"
passions,pasj§,passion,NOM,f,p,3.07,,0,CVCYV,"VER,NOM"
pastèques,pastEk,pastèque,NOM,f,p,1.77,,0,CVCCVC,NOM
pasteurs,past9R,pasteur,NOM,m,p,1.13,,0,CVCCVC,NOM
pastis,pastis,pastis,NOM,m,,1.43,,1,CVCCVC,NOM
patates,patat,patate,NOM,f,p,9.88,,0,CVCVC,NOM
pâtes,pat,pâte,NOM,f,p,9.35,,0,CVC,NOM
pâtés,pate,pâté,NOM,m,p,1.96,,0,CVCV,NOM
patientes,pasj@t,patient,NOM,f,p,1.94,,0,CVCYVC,"ADJ,NOM,VER"
patients,pasj@,patient,NOM,m,p,22.49,,0,CVCYV,"ADJ,NOM"
patins,pat5,patin,NOM,m,p,2.65,,0,CVCV,NOM
patriotes,patRijOt,patriote,NOM,,p,1.33,,0,CVCCVYVC,"ADJ,NOM"
patrons,patR§,patron,NOM,m,p,7.5,,0,CVCCV,NOM
pattes,pat,patte,NOM,f,p,28.16,,0,CVC,NOM
pâturages,patyRaZ,pâturage,NOM,m,p,1.29,,0,CVCVCVC,NOM
paupières,popjER,paupière,NOM,f,p,3.77,,0,CVCYVC,NOM
pauvres,povR,pauvre,NOM,,p,22.8,,0,CVCC,"ADJ,NOM"
pays,pei,pays,NOM,m,,202.57,,1,CVV,NOM
paysages,peizaZ,paysage,NOM,m,p,2.62,,0,CVVCVC,NOM
paysans,peiz@,paysan,NOM,m,p,10.62,,0,CVVCV,"ADJ,NOM"
peaux,po,peau,NOM,f,p,3.63,,0,CV,NOM
pêches,pES,pêche,NOM,f,p,3.25,,0,CVC,"NOM,VER"
péchés,peSe,péché,NOM,m,p,15.08,,0,CVCV,"VER,NOM"
pécheurs,peS9R,pécheur,NOM,m,p,3.7,,0,CVCVC,"ADJ,NOM"
pêcheurs,pES9R,pêcheur,NOM,m,p,5.21,,0,CVCVC,NOM
pédales,pedal,pédale,NOM,f,p,4.92,,0,CVCVC,"NOM,VER"
pédés,pede,pédé,NOM,m,p,7.48,,0,CVCV,NOM
peines,pEn,peine,NOM,f,p,6.34,,0,CVC,"NOM,VER"
peintres,p5tR,peintre,NOM,,p,3.42,,0,CVCC,NOM
peintures,p5tyR,peinture,NOM,f,p,3.7,,0,CVCVC,NOM
pékinois,pekinwa,pékinois,NOM,m,,1.68,,1,CVCVCYV,"ADJ,NOM"
pèlerins,pEl°R5,pèlerin,NOM,m,p,2.45,,0,CVCVCV,NOM
pelles,pEl,pelle,NOM,f,p,1.35,,0,CVC,NOM
pellicules,pelikyl,pellicule,NOM,f,p,1.23,,0,CVCVCVC,NOM
pendules,p@dyl,pendule,NOM,f,p,1.42,,0,CVCVC,NOM
pénis,penis,pénis,NOM,m,,8.11,,1,CVCVC,NOM
pensées,p@se,pensée,NOM,f,p,31.61,,0,CVCV,"VER,NOM"
pensions,p@sj§,pension,NOM,f,p,1.29,,0,CVCYV,"VER,NOM"
pépiements,pepim@,pépiement,NOM,m,p,1.07,,0,CVCVCV,NOM
pépites,pepit,pépite,NOM,f,p,1.27,,0,CVCVC,NOM
perdants,pERd@,perdant,NOM,m,p,2,,0,CVCCV,"ADJ,NOM"
perdrix,pERdRi,perdrix,NOM,f,,2.83,,1,CVCCCV,NOM
pères,pER,père,NOM,m,p,16.25,,0,CVC,NOM
performances,pERfORm@s,performance,NOM,f,p,1.23,,0,CVCCVCCVC,NOM
périls,peRil,péril,NOM,m,p,1.45,,0,CVCVC,NOM
périodes,peRjOd,période,NOM,f,p,1.94,,0,CVCYVC,NOM
perles,pERl,perle,NOM,f,p,6.44,,0,CVCC,NOM
permis,pERmi,permis,NOM,m,,26.95,,1,CVCCV,"VER,ADJ,NOM"
permissions,pERmisj§,permission,NOM,f,p,1.07,,0,CVCCVCYV,NOM
perroquets,pERokE,perroquet,NOM,m,p,1.17,,0,CVCVCV,NOM
perruques,pERyk,perruque,NOM,f,p,1.65,,0,CVCVC,NOM
personnages,pERsonaZ,personnage,NOM,m,p,10.97,,0,CVCCVCVC,NOM
personnalités,pERsonalite,personnalité,NOM,f,p,3.04,,0,CVCCVCVCVCV,NOM
personnes,pERsOn,personne,NOM,f,p,105.79,,0,CVCCVC,"NOM,ADJ"
perspectives,pERspEktiv,perspective,NOM,f,p,1.86,,0,CVCCCVCCVC,"ADJ,NOM"
pertes,pERt,perte,NOM,f,p,7.6,,0,CVCC,NOM
pervers,pERvER,pervers,NOM,m,,7.77,,1,CVCCVC,"ADJ,NOM"
perversions,pERvERsj§,perversion,NOM,f,p,1.39,,0,CVCCVCCYV,NOM
pesetas,pezeta,peseta,NOM,f,p,6.81,,0,CVCVCV,NOM
pesos,pezOs,peso,NOM,m,p,10.29,,0,CVCVC,NOM
pétales,petal,pétale,NOM,m,p,2.31,,0,CVCVC,NOM
pétards,petaR,pétard,NOM,m,p,2.42,,0,CVCVC,NOM
pétasses,petas,pétasse,NOM,f,p,1.12,,0,CVCVC,NOM
petit-fils,p°tifis,petit-fils,NOM,m,,12.5,,1,CVCVCVC,NOM
petites,p°tit,petit,ADJ,f,p,64.5,,0,CVCVC,"ADJ,NOM"
petites,p°tit,petit,NOM,f,p,8.28,,0,CVCVC,"ADJ,NOM"
petits,p°ti,petit,ADJ,m,p,112.92,,0,CVCV,"ADJ,NOM"
petits,p°ti,petit,NOM,m,p,12.89,,0,CVCV,"ADJ,NOM"
petits-enfants,p°ti@f@,petit-enfant,NOM,m,p,5.76,,0,CVCVVCV,NOM
peuples,p9pl,peuple,NOM,m,p,5.71,,0,CVCC,NOM
peurs,p9R,peur,NOM,f,p,5.38,,0,CVC,NOM
peux,p2,pouvoir,VER,,,1743.78,ind:pre:1s;ind:pre:2s;,0,CV,VER
pharaons,faRa§,pharaon,NOM,m,p,1.12,,0,CVCVV,NOM
phares,faR,phare,NOM,m,p,4.7,,0,CVC,NOM
pharisiens,faRizj5,pharisien,NOM,m,p,1.44,,0,CVCVCYV,"ADJ,NOM"
phénomènes,fenomEn,phénomène,NOM,m,p,2.15,,0,CVCVCVC,NOM
philosophes,filozOf,philosophe,NOM,,p,1.91,,0,CVCVCVC,"ADJ,NOM,VER"
phobies,fobi,phobie,NOM,f,p,1.2,,0,CVCV,NOM
photocopies,fotokopi,photocopie,NOM,f,p,2.39,,0,CVCVCVCV,"NOM,VER"
photographes,fotogRaf,photographe,NOM,,p,3.31,,0,CVCVCCVC,NOM
photos,foto,photo,NOM,f,p,86.63,,0,CVCV,NOM
piaillements,pjaj°m@,piaillement,NOM,m,p,4.67,,0,CYVYVCV,NOM
piastres,pjastR,piastre,NOM,f,p,1.23,,0,CYVCCC,NOM
pièces,pjEs,pièce,NOM,f,p,40.44,,0,CYVC,NOM
pieds,pje,pied,NOM,m,p,108.57,,0,CYV,NOM
pièges,pjEZ,piège,NOM,m,p,5.59,,0,CYVC,"NOM,VER"
pierres,pjER,pierre,NOM,f,p,26.6,,0,CYVC,NOM
pieux,pj2,pieux,NOM,m,,1.05,,1,CYV,"ADJ,NOM"
pigeons,piZ§,pigeon,NOM,m,p,6.46,,0,CVCV,"NOM,VER"
piges,piZ,pige,NOM,f,p,1.54,,0,CVC,"NOM,VER"
piles,pil,pile,NOM,f,p,5.08,,0,CVC,"NOM,VER"
piliers,pilje,pilier,NOM,m,p,1.39,,0,CVCYV,NOM
pilotes,pilOt,pilote,NOM,,p,8.59,,0,CVCVC,"ADJ,NOM,VER"
pilules,pilyl,pilule,NOM,f,p,16.54,,0,CVCVC,NOM
piments,pim@,piment,NOM,m,p,1.82,,0,CVCV,NOM
pinceaux,p5so,pinceau,NOM,m,p,1.63,,0,CVCV,NOM
pinces,p5s,pince,NOM,f,p,3.38,,0,CVC,"NOM,VER"
pingouins,p5gw5,pingouin,NOM,m,p,1.23,,0,CVCYV,NOM
pins,p5,pin,NOM,m,p,2.27,,0,CV,NOM
pionniers,pjonje,pionnier,NOM,m,p,2.62,,0,CYVCYV,NOM
pions,pj§,pion,NOM,m,p,1.92,,0,CYV,NOM
pipes,pip,pipe,NOM,f,p,3.64,,0,CVC,"NOM,VER"
piquets,pikE,piquet,NOM,m,p,2.16,,0,CVCV,NOM
piqûres,pikyR,piqûre,NOM,f,p,3.82,,0,CVCVC,NOM
piranhas,piRana,piranha,NOM,m,p,1.06,,0,CVCVCV,NOM
pirates,piRat,pirate,NOM,m,p,4.26,,0,CVCVC,"ADJ,NOM,VER"
pires,piR,pire,ADJ,,p,15.61,,0,CVC,ADJ
pis,pi,pis,NOM,m,,2.07,,1,CV,"ADJ,ADV,NOM"
piscines,pisin,piscine,NOM,f,p,1.43,,0,CVCVC,NOM
pistes,pist,piste,NOM,f,p,8.77,,0,CVCC,"NOM,VER"
pistolets,pistolE,pistolet,NOM,m,p,3.29,,0,CVCCVCV,NOM
pizzas,pidza,pizza,NOM,f,p,4.49,,0,CVCCV,NOM
placards,plakaR,placard,NOM,m,p,2.2,,0,CCVCVC,NOM
places,plas,place,NOM,f,p,20.76,,0,CCVC,"NOM,VER"
plages,plaZ,plage,NOM,f,p,3.2,,0,CCVC,NOM
plaies,plE,plaie,NOM,f,p,4.59,,0,CCV,NOM
plaines,plEn,plain,NOM,f,p,1.63,,0,CCVC,"NOM,ADJ"
plaintes,pl5t,plainte,NOM,f,p,5.46,,0,CCVC,"VER,NOM"
plaisanteries,plEz@t°Ri,plaisanterie,NOM,f,p,4.33,,0,CCVCVCVCV,NOM
plaisirs,pleziR,plaisir,NOM,m,p,8.97,,0,CCVCVC,NOM
planches,pl@S,planche,NOM,f,p,3.36,,0,CCVC,"NOM,VER"
planètes,planEt,planète,NOM,f,p,5.82,,0,CCVCVC,NOM
plans,pl@,plan,NOM,m,p,28,,0,CCV,"ADJ,NOM"
plantations,pl@tasj§,plantation,NOM,f,p,3.48,,0,CCVCVCYV,NOM
plantes,pl@t,plante,NOM,f,p,12.85,,0,CCVC,"NOM,VER"
plants,pl@,plant,NOM,m,p,1.47,,0,CCV,NOM
plaques,plak,plaque,NOM,f,p,6.62,,0,CCVC,"NOM,VER"
plateaux,plato,plateau,NOM,m,p,1.44,,0,CCVCV,NOM
plats,pla,plat,NOM,m,p,8.37,,0,CCV,"ADJ,NOM"
pleurs,pl9R,pleur,NOM,m,p,9.32,,0,CCVC,NOM
plis,pli,pli,NOM,m,p,1.58,,0,CCV,NOM
plombs,pl§,plomb,NOM,m,p,9.62,,0,CCV,NOM
plongeurs,pl§Z9R,plongeur,NOM,m,p,1.7,,0,CCVCVC,NOM
ploucs,pluk,plouc,NOM,m,p,1.55,,0,CCVC,"ADJ,NOM"
pluies,pl8i,pluie,NOM,f,p,3.19,,0,CCYV,NOM
plumes,plym,plume,NOM,f,p,8.69,,0,CCVC,"NOM,VER"
plus,ply,plus,ADV,,,4062.45,,1,CCV,"VER,ADV,NOM"
plus,plys,plus,NOM,m,,21.02,,1,CCVC,"VER,ADV,NOM"
plusieurs,plyzj9R,plusieurs,ADJ:ind,,p,66.98,,1,CCVCYVC,"ADJ:ind,PRO:ind"
pneus,pn2,pneu,NOM,m,p,7.79,,0,CCV,NOM
poches,pOS,poche,NOM,,p,13.42,,0,CVC,"NOM,VER"
poèmes,poEm,poème,NOM,m,p,11.05,,0,CVVC,NOM
poésies,poezi,poésie,NOM,f,p,1.52,,0,CVVCV,NOM
poètes,poEt,poète,NOM,m,p,5.17,,0,CVVC,NOM
poids,pwa,poids,NOM,m,,34.42,,1,CYV,NOM
poignées,pwaNe,poignée,NOM,f,p,1.95,,0,CYVCV,NOM
poignets,pwaNE,poignet,NOM,m,p,3.62,,0,CYVCV,NOM
poils,pwal,poil,NOM,m,p,12.24,,0,CYVC,NOM
poings,pw5,poing,NOM,m,p,4.27,,0,CYV,NOM
pointes,pw5t,pointe,NOM,f,p,1.96,,0,CYVC,"NOM,VER"
points,pw5,point,NOM,m,p,38.62,,0,CYV,NOM
poires,pwaR,poire,NOM,f,p,1.91,,0,CYVC,NOM
pois,pwa,pois,NOM,m,,8.09,,1,CYV,NOM
poisons,pwaz§,poison,NOM,m,p,1.18,,0,CYVCV,NOM
poissons,pwas§,poisson,NOM,m,p,27.9,,0,CYVCV,"VER,NOM"
poitrines,pwatRin,poitrine,NOM,f,p,1.14,,0,CYVCCVC,NOM
poivrons,pwavR§,poivron,NOM,m,p,1.85,,0,CYVCCV,NOM
polices,polis,police,NOM,f,p,1.9,,0,CVCVC,NOM
policiers,polisje,policier,NOM,m,p,14.02,,0,CVCVCYV,"ADJ,NOM"
politiciens,politisj5,politicien,NOM,m,p,5.23,,0,CVCVCVCYV,"ADJ,NOM"
politiques,politik,politique,NOM,,p,3.54,,0,CVCVCVC,"ADJ,NOM"
polonais,polonE,polonais,NOM,m,,7.06,,1,CVCVCV,"ADJ,NOM"
pom-pom girls,pOmpOmg9Rl,pom-pom-girl,NOM,f,p,1.11,,0,CVCCVCCVCC,NOM
pommes,pOm,pomme,NOM,f,p,22.57,,0,CVC,"NOM,VER"
pompes,p§p,pompe,NOM,f,p,12.41,,0,CVC,"NOM,VER"
pompiers,p§pje,pompier,NOM,m,p,10.35,,0,CVCYV,"ADJ,NOM"
poneys,ponE,poney,NOM,m,p,1.1,,0,CVCV,NOM
ponts,p§,pont,NOM,m,p,5.97,,0,CV,NOM
porcs,pOR,porc,NOM,m,p,10.89,,0,CVC,NOM
pornos,pORno,porno,NOM,m,p,1.03,,0,CVCCV,"ADJ,NOM"
porte-avions,pORtavj§,porte-avions,NOM,m,,1.21,,1,CVCCVCYV,NOM
porte-clés,pORt°kle,porte-clés,NOM,m,,1.44,,1,CVCCVCCV,NOM
portes,pORt,porte,NOM,f,p,45.46,,0,CVCC,"NOM,VER"
porteurs,pORt9R,porteur,NOM,m,p,1.89,,0,CVCCVC,"ADJ,NOM"
portraits,pORtRE,portrait,NOM,m,p,3.09,,0,CVCCCV,"VER,NOM"
ports,pOR,port,NOM,m,p,2.28,,0,CVC,NOM
portugais,pORtygE,portugais,NOM,m,,7.58,,1,CVCCVCV,"ADJ,NOM"
positions,pozisj§,position,NOM,f,p,6.49,,0,CVCVCYV,NOM
possessions,posesj§,possession,NOM,f,p,1.2,,0,CVCVCYV,NOM
possibilités,posibilite,possibilité,NOM,f,p,9.08,,0,CVCVCVCVCV,NOM
postes,pOst,poste,NOM,,p,10.23,,0,CVCC,"NOM,VER"
poteaux,poto,poteau,NOM,m,p,1.28,,0,CVCV,NOM
potes,pOt,pote,NOM,m,p,19.89,,0,CVC,NOM
potins,pot5,potin,NOM,m,p,1.41,,0,CVCV,NOM
potions,posj§,potion,NOM,f,p,1.58,,0,CVCYV,NOM
pots,po,pot,NOM,m,p,4.17,,0,CV,NOM
poubelles,pubEl,poubelle,NOM,f,p,6.49,,0,CVCVC,NOM
pouces,pus,pouce,NOM,m,p,3.83,,0,CVC,NOM
poudres,pudR,poudre,NOM,f,p,1.02,,0,CVCC,NOM
pouilleux,puj2,pouilleux,NOM,m,,1.25,,1,CVYV,"ADJ,NOM"
poules,pul,poule,NOM,f,p,13.21,,0,CVC,NOM
poulets,pulE,poulet,NOM,m,p,8.93,,0,CVCV,NOM
pouls,pu,pouls,NOM,m,,15.64,,1,CV,NOM
poumons,pum§,poumon,NOM,m,p,12.09,,0,CVCV,NOM
poupées,pupe,poupée,NOM,f,p,5.54,,0,CVCV,NOM
pourboires,puRbwaR,pourboire,NOM,m,p,2.77,,0,CVCCYVC,NOM
pourrais,puRE,pouvoir,VER,,,247.9,cnd:pre:1s;cnd:pre:2s;,0,CVCV,VER
pourras,puRa,pouvoir,VER,,,44.35,ind:fut:2s;,0,CVCV,VER
pourrez,puRe,pouvoir,VER,,,38.28,ind:fut:2p;,0,CVCV,VER
pourriez,puRje,pouvoir,VER,,,82.51,cnd:pre:2p;,0,CVCYV,VER
pourrions,puRj§,pouvoir,VER,,,24.56,cnd:pre:1p;,0,CVCYV,VER
pourris,puRi,pourri,NOM,m,p,1.23,,0,CVCV,"ADJ,NOM,VER"
pourrons,puR§,pouvoir,VER,,,15.15,ind:fut:1p;,0,CVCV,VER
poursuites,puRs8it,poursuite,NOM,f,p,4.11,,0,CVCCYVC,NOM
pousses,pus,pousse,NOM,f,p,1.27,,0,CVC,"NOM,VER"
poussières,pusjER,poussière,NOM,f,p,1.63,,0,CVCYVC,NOM
poussins,pus5,poussin,NOM,m,p,1.69,,0,CVCV,NOM
pouvais,puvE,pouvoir,VER,,,122.61,ind:imp:1s;ind:imp:2s;,0,CVCV,VER
pouvez,puve,pouvoir,VER,,,353.43,ind:pre:2p;,0,CVCV,VER
pouviez,puvje,pouvoir,VER,,,17.64,ind:imp:2p;,0,CVCYV,VER
pouvions,puvj§,pouvoir,VER,,,6.86,ind:imp:1p;,0,CVCYV,VER
pouvoirs,puvwaR,pouvoir,NOM,m,p,28.36,,0,CVCYVC,NOM
pouvons,puv§,pouvoir,VER,,,82.09,ind:pre:1p;,0,CVCV,VER
poux,pu,pou,NOM,m,p,8.49,,0,CV,NOM
prairies,pReRi,prairie,NOM,f,p,1.06,,0,CCVCV,NOM
pratiques,pRatik,pratique,NOM,,p,2.55,,0,CCVCVC,"ADJ,NOM,VER"
préavis,pReavi,préavis,NOM,m,,2,,1,CCVVCV,NOM
précautions,pRekosj§,précaution,NOM,f,p,5.45,,0,CCVCVCYV,NOM
préceptes,pResEpt,précepte,NOM,m,p,1.38,,0,CCVCVCC,NOM
précisions,pResizj§,précision,NOM,f,p,1.35,,0,CCVCVCYV,"VER,NOM"
préférences,pRefeR@s,préférence,NOM,f,p,1.09,,0,CCVCVCVC,NOM
préférés,pRefeRe,préféré,NOM,m,p,1.28,,0,CCVCVCV,"VER,ADJ,NOM"
préjugés,pReZyZe,préjugé,NOM,m,p,3.86,,0,CCVCVCV,"VER,NOM"
prélèvements,pRelEv°m@,prélèvement,NOM,m,p,1.89,,0,CCVCVCVCV,NOM
préliminaires,pReliminER,préliminaire,NOM,m,p,1.56,,0,CCVCVCVCVC,"ADJ,NOM"
premières,pR2mjER,premier,ADJ,f,p,14.16,,0,CCVCYVC,"ADJ,NOM"
premières,pR2mjER,premier,NOM,f,p,2.29,,0,CCVCYVC,"ADJ,NOM"
premiers,pR2mje,premier,ADJ,m,p,19.36,,0,CCVCYV,"ADJ,NOM"
premiers,pR2mje,premier,NOM,m,p,11.81,,0,CCVCYV,"ADJ,NOM"
prémonitions,pRemonisj§,prémonition,NOM,f,p,1.08,,0,CCVCVCVCYV,NOM
prénoms,pRen§,prénom,NOM,m,p,2.7,,0,CCVCV,NOM
préoccupations,pReokypasj§,préoccupation,NOM,f,p,1.69,,0,CCVVCVCVCYV,NOM
préparatifs,pRepaRatif,préparatif,NOM,m,p,3.09,,0,CCVCVCVCVC,NOM
prés,pRe,pré,NOM,m,p,16.56,,0,CCV,NOM
présages,pRezaZ,présage,NOM,m,p,1.04,,0,CCVCVC,NOM
présentations,pRez@tasj§,présentation,NOM,f,p,2.37,,0,CCVCVCVCYV,NOM
présents,pRez@,présent,NOM,m,p,1.59,,0,CCVCV,"ADJ,NOM"
préservatifs,pRezERvatif,préservatif,NOM,m,p,3.03,,0,CCVCVCCVCVC,"ADJ,NOM"
présidents,pRezid@,président,NOM,m,p,2.48,,0,CCVCVCV,NOM
pressentiments,pRes@tim@,pressentiment,NOM,m,p,1.17,,0,CCVCVCVCV,NOM
pressions,pREsj§,pression,NOM,f,p,1.96,,0,CCVCYV,"VER,NOM"
prétendants,pRet@d@,prétendant,NOM,m,p,1.2,,0,CCVCVCV,"ADJ,NOM"
prétentieux,pRet@sj2,prétentieux,NOM,m,,1.21,,1,CCVCVCYV,"ADJ,NOM"
prétentions,pRet@sj§,prétention,NOM,f,p,1.12,,0,CCVCVCYV,NOM
prétextes,pRetEkst,prétexte,NOM,m,p,1.94,,0,CCVCVCCC,NOM
prêtres,pREtR,prêtre,NOM,m,p,11.31,,0,CCVCC,NOM
prêts,pRE,prêt,NOM,m,p,11.77,,0,CCV,"ADJ,NOM"
preuves,pR9v,preuve,NOM,f,p,46.75,,0,CCVC,NOM
prévisions,pRevizj§,prévision,NOM,f,p,2,,0,CCVCVCYV,NOM
prières,pRijER,prière,NOM,f,p,13.58,,0,CCVYVC,NOM
primes,pRim,prime,NOM,f,p,7.17,,0,CCVC,"ADJ,NOM"
princes,pR5s,prince,NOM,m,p,5.29,,0,CCVC,NOM
princesses,pR5sEs,prince,NOM,f,p,2.48,,0,CCVCVC,NOM
principes,pR5sip,principe,NOM,m,p,10.75,,0,CCVCVC,NOM
printemps,pR5t@,printemps,NOM,m,,27.85,,1,CCVCV,NOM
prions,pRij§,prion,NOM,m,p,2.69,,0,CCVYV,"VER,NOM"
priorités,pRijoRite,priorité,NOM,f,p,3.31,,0,CCVYVCVCV,NOM
prisonniers,pRizonje,prisonnier,NOM,m,p,19.55,,0,CCVCVCYV,"ADJ,NOM"
prisons,pRiz§,prison,NOM,f,p,4.52,,0,CCVCV,"VER,NOM"
privilèges,pRivilEZ,privilège,NOM,m,p,3.35,,0,CCVCVCVC,NOM
prix,pRi,prix,NOM,m,,126.55,,1,CCV,NOM
probabilités,pRobabilite,probabilité,NOM,f,p,1.99,,0,CCVCVCVCVCV,NOM
problèmes,pRoblEm,problème,NOM,m,p,128.87,,0,CCVCCVC,NOM
procédures,pRosedyR,procédure,NOM,f,p,2.91,,0,CCVCVCVC,NOM
procès,pRosE,procès,NOM,m,,45.41,,1,CCVCV,NOM
processus,pRosesys,processus,NOM,m,,10.86,,1,CCVCVCVC,NOM
prochaines,pRoSEn,prochain,ADJ,f,p,4.27,,0,CCVCVC,"ADJ,NOM"
prochaines,pRoSEn,prochain,NOM,f,p,1.37,,0,CCVCVC,"ADJ,NOM"
prochains,pRoS5,prochain,ADJ,m,p,3.62,,0,CCVCV,"ADJ,NOM"
proches,pROS,proche,NOM,,p,7.56,,0,CCVC,"ADJ,NOM"
