ortho;lemme;lexique_tag;google_tag
mourrait;mourir;VER;VERB
mourront;mourir;VER;VERB
mourut;mourir;VER;VERB
multiplient;multiplier;VER;VERB
nagent;nager;VER;VERB
naissent;naître;VER;VERB
naît;naître;VER;VERB
naquit;naître;VER;VERB
nettoyait;nettoyer;VER;VERB
nourrissait;nourrir;VER;VERB
nourrissent;nourrir;VER;VERB
nourrit;nourrir;VER;VERB
nuit;nuire;VER;VERB
obéissent;obéir;VER;VERB
obéit;obéir;VER;VERB
obligeait;obliger;VER;VERB
obligent;obliger;VER;VERB
observait;observer;VER;VERB
observant;observer;VER;VERB
observent;observer;VER;VERB
obtiennent;obtenir;VER;VERB
obtient;obtenir;VER;VERB
occupait;occuper;VER;VERB
occupent;occuper;VER;VERB
occuperont;occuper;VER;VERB
offert;offrir;VER;VERB
offrait;offrir;VER;VERB
offrant;offrir;VER;VERB
offrent;offrir;VER;VERB
offrit;offrir;VER;VERB
ont;avoir;VER;VERB
opèrent;opérer;VER;VERB
organisait;organiser;VER;VERB
organisent;organiser;VER;VERB
osait;oser;VER;VERB
osent;oser;VER;VERB
oserait;oser;VER;VERB
oubliait;oublier;VER;VERB
oubliant;oublier;VER;VERB
oublient;oublier;VER;VERB
oublieront;oublier;VER;VERB
ouvert;ouvrir;VER;VERB
ouvrait;ouvrir;VER;VERB
ouvrant;ouvrir;VER;VERB
ouvrent;ouvrir;VER;VERB
ouvriront;ouvrir;VER;VERB
ouvrit;ouvrir;VER;VERB
paient;payer;VER;VERB
paierait;payer;VER;VERB
paieront;payer;VER;VERB
paraissait;paraître;VER;VERB
paraissent;paraître;VER;VERB
parait;parer;VER;VERB
paraît;paraître;VER;VERB
parcourt;parcourir;VER;VERB
pardonnent;pardonner;VER;VERB
parfait;parfaire;VER;VERB
parlaient;parler;VER;VERB
parlait;parler;VER;VERB
parlant;parler;VER;VERB
parlent;parler;VER;VERB
parlerait;parler;VER;VERB
parleront;parler;VER;VERB
part;partir;VER;VERB
partageait;partager;VER;VERB
partagent;partager;VER;VERB
partaient;partir;VER;VERB
partait;partir;VER;VERB
partant;partir;VER;VERB
participent;participer;VER;VERB
partirait;partir;VER;VERB
partirent;partir;VER;VERB
partiront;partir;VER;VERB
partit;partir;VER;VERB
parut;paraître;VER;VERB
parvient;parvenir;VER;VERB
passaient;passer;VER;VERB
passait;passer;VER;VERB
passant;passer;VER;VERB
passent;passer;VER;VERB
passeraient;passer;VER;VERB
passerait;passer;VER;VERB
passèrent;passer;VER;VERB
passeront;passer;VER;VERB
payait;payer;VER;VERB
payant;payer;VER;VERB
peignait;peindre;VER;VERB
peint;peindre;VER;VERB
pend;pendre;VER;VERB
pendant;pendre;VER;VERB
pendent;pendre;VER;VERB
pensaient;penser;VER;VERB
pensait;penser;VER;VERB
pensant;penser;VER;VERB
pensent;penser;VER;VERB
penserait;penser;VER;VERB
penseront;penser;VER;VERB
perd;perdre;VER;VERB
perdait;perdre;VER;VERB
perdant;perdre;VER;VERB
perdent;perdre;VER;VERB
perdit;perdre;VER;VERB
perdrait;perdre;VER;VERB
permet;permettre;VER;VERB
permettait;permettre;VER;VERB
permettant;permettre;VER;VERB
permettrait;permettre;VER;VERB
permit;permettre;VER;VERB
pesait;peser;VER;VERB
pèsent;peser;VER;VERB
peut;pouvoir;VER;VERB
peuvent;pouvoir;VER;VERB
piquent;piquer;VER;VERB
plaignent;plaindre;VER;VERB
plaint;plaindre;VER;VERB
plairait;plaire;VER;VERB
plaisait;plaire;VER;VERB
plaisantait;plaisanter;VER;VERB
plaisent;plaire;VER;VERB
plaît;plaire;VER;VERB
pleuraient;pleurer;VER;VERB
pleurait;pleurer;VER;VERB
pleurant;pleurer;VER;VERB
pleurent;pleurer;VER;VERB
pleut;pleuvoir;VER;VERB
pleuvait;pleuvoir;VER;VERB
plongeant;plonger;VER;VERB
plongent;plonger;VER;VERB
point;poindre;VER;VERB
pond;pondre;VER;VERB
portaient;porter;VER;VERB
portait;porter;VER;VERB
portant;porter;VER;VERB
porterait;porter;VER;VERB
porteront;porter;VER;VERB
posait;poser;VER;VERB
posant;poser;VER;VERB
posent;poser;VER;VERB
poseront;poser;VER;VERB
possédait;posséder;VER;VERB
possèdent;posséder;VER;VERB
pourraient;pouvoir;VER;VERB
pourrait;pouvoir;VER;VERB
pourrit;pourrir;VER;VERB
pourront;pouvoir;VER;VERB
poursuit;poursuivre;VER;VERB
poursuivait;poursuivre;VER;VERB
poursuivent;poursuivre;VER;VERB
poussait;pousser;VER;VERB
poussant;pousser;VER;VERB
poussent;pousser;VER;VERB
pouvaient;pouvoir;VER;VERB
pouvait;pouvoir;VER;VERB
pouvant;pouvoir;VER;VERB
pratiquent;pratiquer;VER;VERB
prédit;prédire;VER;VERB
préférait;préférer;VER;VERB
préfèrent;préférer;VER;VERB
préférerait;préférer;VER;VERB
prenaient;prendre;VER;VERB
prenait;prendre;VER;VERB
prenant;prendre;VER;VERB
prend;prendre;VER;VERB
prendraient;prendre;VER;VERB
prendrait;prendre;VER;VERB
prendront;prendre;VER;VERB
prennent;prendre;VER;VERB
préparait;préparer;VER;VERB
préparant;préparer;VER;VERB
préparent;préparer;VER;VERB
prescrit;prescrire;VER;VERB
présentait;présenter;VER;VERB
présentant;présenter;VER;VERB
prétend;prétendre;VER;VERB
prétendait;prétendre;VER;VERB
prétendant;prétendre;VER;VERB
prétendent;prétendre;VER;VERB
prévient;prévenir;VER;VERB
prévoit;prévoir;VER;VERB
priait;prier;VER;VERB
priant;prier;VER;VERB
prient;prier;VER;VERB
prit;prendre;VER;VERB
produisait;produire;VER;VERB
produisent;produire;VER;VERB
produit;produire;VER;VERB
promenait;promener;VER;VERB
promènent;promener;VER;VERB
promet;promettre;VER;VERB
proposent;proposer;VER;VERB
protégeait;protéger;VER;VERB
protégeant;protéger;VER;VERB
protègent;protéger;VER;VERB
prouvant;prouver;VER;VERB
prouvent;prouver;VER;VERB
provenant;provenir;VER;VERB
proviennent;provenir;VER;VERB
provient;provenir;VER;VERB
provoquait;provoquer;VER;VERB
provoquent;provoquer;VER;VERB
puait;puer;VER;VERB
puent;puer;VER;VERB
puissent;pouvoir;VER;VERB
punit;punir;VER;VERB
put;pouvoir;VER;VERB
quittait;quitter;VER;VERB
quittant;quitter;VER;VERB
racontaient;raconter;VER;VERB
racontait;raconter;VER;VERB
rafraîchit;rafraîchir;VER;VERB
rajeunit;rajeunir;VER;VERB
ralentit;ralentir;VER;VERB
ramenait;ramener;VER;VERB
ramènent;ramener;VER;VERB
rampant;ramper;VER;VERB
rappelait;rappeler;VER;VERB
rappellent;rappeler;VER;VERB
rapportait;rapporter;VER;VERB
rapprochent;rapprocher;VER;VERB
rassemblent;rassembler;VER;VERB
ravit;ravir;VER;VERB
réagissent;réagir;VER;VERB
réagit;réagir;VER;VERB
réalisent;réaliser;VER;VERB
recevait;recevoir;VER;VERB
recevront;recevoir;VER;VERB
recherchait;rechercher;VER;VERB
recherchent;rechercher;VER;VERB
réclament;réclamer;VER;VERB
reçoit;recevoir;VER;VERB
reçoivent;recevoir;VER;VERB
recommençait;recommencer;VER;VERB
recommencent;recommencer;VER;VERB
reconnaissant;reconnaître;VER;VERB
reconnaissent;reconnaître;VER;VERB
reconnaît;reconnaître;VER;VERB
reconnaîtront;reconnaître;VER;VERB
reconstruit;reconstruire;VER;VERB
recouvert;recouvrir;VER;VERB
reculent;reculer;VER;VERB
reçut;recevoir;VER;VERB
redescend;redescendre;VER;VERB
redevient;redevenir;VER;VERB
réduisent;réduire;VER;VERB
réduit;réduire;VER;VERB
refait;refaire;VER;VERB
réfléchissant;réfléchir;VER;VERB
réfléchit;réfléchir;VER;VERB
refroidit;refroidir;VER;VERB
refusait;refuser;VER;VERB
refusant;refuser;VER;VERB
refusent;refuser;VER;VERB
refuserait;refuser;VER;VERB
regardaient;regarder;VER;VERB
regardait;regarder;VER;VERB
regardant;regarder;VER;VERB
regardent;regarder;VER;VERB
régnait;régner;VER;VERB
règnent;régner;VER;VERB
rejoignent;rejoindre;VER;VERB
rejoint;rejoindre;VER;VERB
réjouit;réjouir;VER;VERB
remarquent;remarquer;VER;VERB
remet;remettre;VER;VERB
remontant;remonter;VER;VERB
remplissait;remplir;VER;VERB
remplissent;remplir;VER;VERB
remplit;remplir;VER;VERB
rencontrait;rencontrer;VER;VERB
rencontrent;rencontrer;VER;VERB
rend;rendre;VER;VERB
rendaient;rendre;VER;VERB
rendait;rendre;VER;VERB
rendant;rendre;VER;VERB
rendent;rendre;VER;VERB
rendit;rendre;VER;VERB
rendrait;rendre;VER;VERB
rendront;rendre;VER;VERB
rentraient;rentrer;VER;VERB
rentrait;rentrer;VER;VERB
rentrant;rentrer;VER;VERB
rentrent;rentrer;VER;VERB
rentrerait;rentrer;VER;VERB
renvoient;renvoyer;VER;VERB
répand;répandre;VER;VERB
répandent;répandre;VER;VERB
réparent;réparer;VER;VERB
repart;repartir;VER;VERB
repeint;repeindre;VER;VERB
répétait;répéter;VER;VERB
répond;répondre;VER;VERB
répondait;répondre;VER;VERB
répondent;répondre;VER;VERB
répondit;répondre;VER;VERB
reposait;reposer;VER;VERB
reposent;reposer;VER;VERB
reprend;reprendre;VER;VERB
reprennent;reprendre;VER;VERB
représentait;représenter;VER;VERB
représentant;représenter;VER;VERB
reproduisent;reproduire;VER;VERB
reproduit;reproduire;VER;VERB
requiert;requérir;VER;VERB
résonnent;résonner;VER;VERB
résout;résoudre;VER;VERB
respectait;respecter;VER;VERB
respirait;respirer;VER;VERB
respirent;respirer;VER;VERB
ressemblaient;ressembler;VER;VERB
ressemblait;ressembler;VER;VERB
ressemblant;ressembler;VER;VERB
ressemblent;ressembler;VER;VERB
ressemblerait;ressembler;VER;VERB
ressent;ressentir;VER;VERB
ressentait;ressentir;VER;VERB
ressort;ressortir;VER;VERB
restaient;rester;VER;VERB
restait;rester;VER;VERB
restant;rester;VER;VERB
resterait;rester;VER;VERB
resteront;rester;VER;VERB
retenait;retenir;VER;VERB
retentit;retentir;VER;VERB
retiennent;retenir;VER;VERB
retient;retenir;VER;VERB
retirent;retirer;VER;VERB
retournent;retourner;VER;VERB
rétrécit;rétrécir;VER;VERB
retrouvait;retrouver;VER;VERB
retrouvent;retrouver;VER;VERB
retrouverait;retrouver;VER;VERB
retrouveront;retrouver;VER;VERB
réunissent;réunir;VER;VERB
réunit;réunir;VER;VERB
réussissent;réussir;VER;VERB
réussit;réussir;VER;VERB
rêvait;rêver;VER;VERB
rêvant;rêver;VER;VERB
réveillait;réveiller;VER;VERB
révèlent;révéler;VER;VERB
revenaient;revenir;VER;VERB
revenait;revenir;VER;VERB
revenant;revenir;VER;VERB
rêvent;rêver;VER;VERB
reverrait;revoir;VER;VERB
reviendrait;revenir;VER;VERB
reviendront;revenir;VER;VERB
reviennent;revenir;VER;VERB
revient;revenir;VER;VERB
revint;revenir;VER;VERB
revoit;revoir;VER;VERB
riaient;rire;VER;VERB
riait;rire;VER;VERB
riant;rire;VER;VERB
rient;rire;VER;VERB
rigolait;rigoler;VER;VERB
rigolent;rigoler;VER;VERB
risquait;risquer;VER;VERB
risquent;risquer;VER;VERB
risquerait;risquer;VER;VERB
rit;rire;VER;VERB
rompt;rompre;VER;VERB
rougit;rougir;VER;VERB
roulait;rouler;VER;VERB
roulant;rouler;VER;VERB
roulent;rouler;VER;VERB
sachant;savoir;VER;VERB
sachent;savoir;VER;VERB
saignait;saigner;VER;VERB
saignent;saigner;VER;VERB
saisit;saisir;VER;VERB
sait;savoir;VER;VERB
salit;salir;VER;VERB
saluent;saluer;VER;VERB
satisfait;satisfaire;VER;VERB
sauraient;savoir;VER;VERB
saurait;savoir;VER;VERB
sauront;savoir;VER;VERB
sautait;sauter;VER;VERB
sautant;sauter;VER;VERB
sauvant;sauver;VER;VERB
sauvent;sauver;VER;VERB
sauverait;sauver;VER;VERB
savaient;savoir;VER;VERB
savait;savoir;VER;VERB
savent;savoir;VER;VERB
séduit;séduire;VER;VERB
semblaient;sembler;VER;VERB
semblait;sembler;VER;VERB
semblant;sembler;VER;VERB
semblent;sembler;VER;VERB
semblerait;sembler;VER;VERB
sent;sentir;VER;VERB
sentait;sentir;VER;VERB
sentant;sentir;VER;VERB
sentirait;sentir;VER;VERB
sentit;sentir;VER;VERB
séparait;séparer;VER;VERB
séparent;séparer;VER;VERB
seraient;être;VER;VERB
serait;être;VER;VERB
seront;être;VER;VERB
serrait;serrer;VER;VERB
serrant;serrer;VER;VERB
serrent;serrer;VER;VERB
sert;servir;VER;VERB
servaient;servir;VER;VERB
servait;servir;VER;VERB
servant;servir;VER;VERB
servent;servir;VER;VERB
servirait;servir;VER;VERB
serviront;servir;VER;VERB
sévit;sévir;VER;VERB
sied;seoir;VER;VERB
signifiait;signifier;VER;VERB
signifient;signifier;VER;VERB
signifierait;signifier;VER;VERB
soient;être;VER;VERB
soignent;soigner;VER;VERB
soit;être;VER;VERB
sonnait;sonner;VER;VERB
sonnent;sonner;VER;VERB
sont;être;VER;VERB
sort;sortir;VER;VERB
sortaient;sortir;VER;VERB
sortait;sortir;VER;VERB
sortant;sortir;VER;VERB
sortirait;sortir;VER;VERB
sortiront;sortir;VER;VERB
sortit;sortir;VER;VERB
souffert;souffrir;VER;VERB
souffrait;souffrir;VER;VERB
souffrant;souffrir;VER;VERB
souffrent;souffrir;VER;VERB
souhaitait;souhaiter;VER;VERB
souhaiterait;souhaiter;VER;VERB
souriait;sourire;VER;VERB
souriant;sourire;VER;VERB
sourient;sourire;VER;VERB
sourit;sourire;VER;VERB
soutiennent;soutenir;VER;VERB
soutient;soutenir;VER;VERB
souvenait;souvenir;VER;VERB
souviennent;souvenir;VER;VERB
souvient;souvenir;VER;VERB
subissent;subir;VER;VERB
subit;subir;VER;VERB
suffirait;suffire;VER;VERB
suffiront;suffire;VER;VERB
suffisait;suffire;VER;VERB
suffisent;suffire;VER;VERB
suffit;suffire;VER;VERB
suit;suivre;VER;VERB
suivaient;suivre;VER;VERB
suivait;suivre;VER;VERB
suivant;suivre;VER;VERB
suivent;suivre;VER;VERB
suivront;suivre;VER;VERB
supportait;supporter;VER;VERB
supporterait;supporter;VER;VERB
supposant;supposer;VER;VERB
surgissent;surgir;VER;VERB
surgit;surgir;VER;VERB
surprenant;surprendre;VER;VERB
surprend;surprendre;VER;VERB
surveillait;surveiller;VER;VERB
survient;survenir;VER;VERB
survit;survivre;VER;VERB
survivant;survivre;VER;VERB
survivent;survivre;VER;VERB
sut;savoir;VER;VERB
taisent;taire;VER;VERB
tait;taire;VER;VERB
tapait;taper;VER;VERB
tapent;taper;VER;VERB
tenaient;tenir;VER;VERB
tenait;tenir;VER;VERB
tenant;tenir;VER;VERB
tend;tendre;VER;VERB
tendait;tendre;VER;VERB
tentait;tenter;VER;VERB
tentant;tenter;VER;VERB
terminent;terminer;VER;VERB
tiendrait;tenir;VER;VERB
tiendront;tenir;VER;VERB
tiennent;tenir;VER;VERB
tient;tenir;VER;VERB
tiraient;tirer;VER;VERB
tirait;tirer;VER;VERB
tirant;tirer;VER;VERB
tirent;tirer;VER;VERB
tireront;tirer;VER;VERB
tombaient;tomber;VER;VERB
tombait;tomber;VER;VERB
tombant;tomber;VER;VERB
tombent;tomber;VER;VERB
tomberait;tomber;VER;VERB
tomberont;tomber;VER;VERB
tord;tordre;VER;VERB
touchait;toucher;VER;VERB
touchant;toucher;VER;VERB
touchent;toucher;VER;VERB
toucherait;toucher;VER;VERB
tournait;tourner;VER;VERB
tournant;tourner;VER;VERB
tournent;tourner;VER;VERB
tournerait;tourner;VER;VERB
traduit;traduire;VER;VERB
trahissent;trahir;VER;VERB
trahit;trahir;VER;VERB
traînait;traîner;VER;VERB
traînant;traîner;VER;VERB
traînent;traîner;VER;VERB
trait;traire;VER;VERB
traitait;traiter;VER;VERB
traitant;traiter;VER;VERB
transcendent;transcender;VER;VERB
transforment;transformer;VER;VERB
transmet;transmettre;VER;VERB
transportait;transporter;VER;VERB
transportant;transporter;VER;VERB
traquent;traquer;VER;VERB
travaillaient;travailler;VER;VERB
travaillait;travailler;VER;VERB
travaillant;travailler;VER;VERB
traversait;traverser;VER;VERB
traversant;traverser;VER;VERB
traversent;traverser;VER;VERB
tremblaient;trembler;VER;VERB
tremblait;trembler;VER;VERB
tremblant;trembler;VER;VERB
tremblent;trembler;VER;VERB
trompait;tromper;VER;VERB
trompent;tromper;VER;VERB
trouvaient;trouver;VER;VERB
trouvait;trouver;VER;VERB
trouvant;trouver;VER;VERB
trouvent;trouver;VER;VERB
trouverait;trouver;VER;VERB
trouveront;trouver;VER;VERB
tuait;tuer;VER;VERB
tuant;tuer;VER;VERB
tuent;tuer;VER;VERB
tuerait;tuer;VER;VERB
tueront;tuer;VER;VERB
unissent;unir;VER;VERB
unit;unir;VER;VERB
utilisaient;utiliser;VER;VERB
utilisait;utiliser;VER;VERB
utilisant;utiliser;VER;VERB
utilisent;utiliser;VER;VERB
valaient;valoir;VER;VERB
valait;valoir;VER;VERB
valant;valoir;VER;VERB
valent;valoir;VER;VERB
vaudrait;valoir;VER;VERB
vaut;valoir;VER;VERB
vécurent;vivre;VER;VERB
vécut;vivre;VER;VERB
venaient;venir;VER;VERB
venait;venir;VER;VERB
venant;venir;VER;VERB
vend;vendre;VER;VERB
vendait;vendre;VER;VERB
vendant;vendre;VER;VERB
vendent;vendre;VER;VERB
vendrait;vendre;VER;VERB
vérifient;vérifier;VER;VERB
verraient;voir;VER;VERB
verrait;voir;VER;VERB
verront;voir;VER;VERB
veulent;vouloir;VER;VERB
veut;vouloir;VER;VERB
vieillissant;vieillir;VER;VERB
vieillit;vieillir;VER;VERB
viendraient;venir;VER;VERB
viendrait;venir;VER;VERB
viendront;venir;VER;VERB
viennent;venir;VER;VERB
vient;venir;VER;VERB
vinrent;venir;VER;VERB
vint;venir;VER;VERB
violait;violer;VER;VERB
virent;virer;VER;VERB
visait;viser;VER;VERB
visant;viser;VER;VERB
visent;viser;VER;VERB
vit;vivre;VER;VERB
vit;voir;VER;VERB
vivaient;vivre;VER;VERB
vivait;vivre;VER;VERB
vivant;vivre;VER;VERB
vivent;vivre;VER;VERB
vivrait;vivre;VER;VERB
vivront;vivre;VER;VERB
voient;voir;VER;VERB
voit;voir;VER;VERB
volaient;voler;VER;VERB
volait;voler;VER;VERB
volant;voler;VER;VERB
volent;voler;VER;VERB
vomit;vomir;VER;VERB
vont;aller;VER;VERB
voudraient;vouloir;VER;VERB
voudrait;vouloir;VER;VERB
voudront;vouloir;VER;VERB
voulaient;vouloir;VER;VERB
voulait;vouloir;VER;VERB
voulant;vouloir;VER;VERB
voulut;vouloir;VER;VERB
voyageait;voyager;VER;VERB
voyagent;voyager;VER;VERB
voyaient;voir;VER;VERB
voyait;voir;VER;VERB
voyant;voir;VER;VERB
devais;devoir;VER;VERB
devez;devoir;VER;VERB
deviez;devoir;VER;VERB
devions;devoir;VER;VERB
devons;devoir;VER;VERB
devrais;devoir;VER;VERB
devras;devoir;VER;VERB
devrez;devoir;VER;VERB
devriez;devoir;VER;VERB
devrions;devoir;VER;VERB
devrons;devoir;VER;VERB
dois;devoir;VER;VERB
doives;devoir;VER;VERB
dus;devoir;VER;VERB
peux;pouvoir;VER;VERB
pourrais;pouvoir;VER;VERB
pourras;pouvoir;VER;VERB
pourrez;pouvoir;VER;VERB
pourriez;pouvoir;VER;VERB
pourrions;pouvoir;VER;VERB
pourrons;pouvoir;VER;VERB
pouvais;pouvoir;VER;VERB
pouvez;pouvoir;VER;VERB
pouviez;pouvoir;VER;VERB
pouvions;pouvoir;VER;VERB
pouvons;pouvoir;VER;VERB
puis;pouvoir;VER;VERB
puisses;pouvoir;VER;VERB
puissiez;pouvoir;VER;VERB
puissions;pouvoir;VER;VERB
veuillez;vouloir;VER;VERB
veux;vouloir;VER;VERB
voudrais;vouloir;VER;VERB
voudras;vouloir;VER;VERB
voudrez;vouloir;VER;VERB
voudriez;vouloir;VER;VERB
voudrions;vouloir;VER;VERB
voulais;vouloir;VER;VERB
voulez;vouloir;VER;VERB
vouliez;vouloir;VER;VERB
voulions;vouloir;VER;VERB
voulons;vouloir;VER;VERB
a;avoir;VER;VERB
abaisser;abaisser;VER;VERB
abats;abattre;VER;VERB
abattre;abattre;VER;VERB
accompagne;accompagner;VER;VERB
accompagner;accompagner;VER;VERB
accompagnes;accompagner;VER;VERB
accompagnez;accompagner;VER;VERB
accompagné;accompagner;VER;VERB
accompagnée;accompagner;VER;VERB
accompagnés;accompagner;VER;VERB
accroche;accrocher;VER;VERB
accrocher;accrocher;VER;VERB
accroches;accrocher;VER;VERB
accrochez;accrocher;VER;VERB
accroché;accrocher;VER;VERB
accrochée;accrocher;VER;VERB
accrochés;accrocher;VER;VERB
acheter;acheter;VER;VERB
achetez;acheter;VER;VERB
acheté;acheter;VER;VERB
achetée;acheter;VER;VERB
achetées;acheter;VER;VERB
achetés;acheter;VER;VERB
achète;acheter;VER;VERB
achètent;acheter;VER;VERB
achètes;acheter;VER;VERB
acquis;acquérir;VER;VERB
affole;affoler;VER;VERB
agi;agir;VER;VERB
agis;agir;VER;VERB
ai;avoir;VER;VERB
aide;aider;VER;VERB
aider;aider;VER;VERB
aides;aider;VER;VERB
aie;avoir;VER;VERB
aies;avoir;VER;VERB
aille;aller;VER;VERB
aillent;aller;VER;VERB
ailles;aller;VER;VERB
aime;aimer;VER;VERB
aimer;aimer;VER;VERB
aimes;aimer;VER;VERB
aimé;aimer;VER;VERB
aimée;aimer;VER;VERB
aimés;aimer;VER;VERB
ajoute;ajouter;VER;VERB
ajouter;ajouter;VER;VERB
ajoutez;ajouter;VER;VERB
ajouté;ajouter;VER;VERB
aligne;aligner;VER;VERB
alla;aller;VER;VERB
allai;aller;VER;VERB
allais;aller;VER;VERB
aller;aller;VER;VERB
allez;aller;VER;VERB
allie;allier;VER;VERB
allier;allier;VER;VERB
alliez;aller;VER;VERB
allons;aller;VER;VERB
allume;allumer;VER;VERB
allumer;allumer;VER;VERB
allumes;allumer;VER;VERB
allumez;allumer;VER;VERB
allumé;allumer;VER;VERB
allumée;allumer;VER;VERB
allé;aller;VER;VERB
allée;aller;VER;VERB
allées;aller;VER;VERB
allés;aller;VER;VERB
amenais;amener;VER;VERB
amener;amener;VER;VERB
amenez;amener;VER;VERB
amenons;amener;VER;VERB
amenée;amener;VER;VERB
amenés;amener;VER;VERB
amène;amener;VER;VERB
amènera;amener;VER;VERB
amènerai;amener;VER;VERB
amènes;amener;VER;VERB
analyser;analyser;VER;VERB
analysé;analyser;VER;VERB
animé;animer;VER;VERB
appelais;appeler;VER;VERB
appeler;appeler;VER;VERB
appelez;appeler;VER;VERB
appelle;appeler;VER;VERB
appellera;appeler;VER;VERB
appellerai;appeler;VER;VERB
appellerais;appeler;VER;VERB
appelleras;appeler;VER;VERB
appelles;appeler;VER;VERB
appelons;appeler;VER;VERB
appelé;appeler;VER;VERB
appelée;appeler;VER;VERB
appelés;appeler;VER;VERB
applique;appliquer;VER;VERB
appliquer;appliquer;VER;VERB
appliqué;appliquer;VER;VERB
apportais;apporter;VER;VERB
apporte;apporter;VER;VERB
apportent;apporter;VER;VERB
apporter;apporter;VER;VERB
apportera;apporter;VER;VERB
apporterai;apporter;VER;VERB
apportes;apporter;VER;VERB
apportez;apporter;VER;VERB
apporté;apporter;VER;VERB
apportée;apporter;VER;VERB
apportées;apporter;VER;VERB
approche;approcher;VER;VERB
approcher;approcher;VER;VERB
approches;approcher;VER;VERB
approchez;approcher;VER;VERB
approché;approcher;VER;VERB
approchée;approcher;VER;VERB
arme;armer;VER;VERB
armer;armer;VER;VERB
armez;armer;VER;VERB
armé;armer;VER;VERB
armée;armer;VER;VERB
armés;armer;VER;VERB
arrête;arrêter;VER;VERB
arrêtent;arrêter;VER;VERB
arrêtes;arrêter;VER;VERB
as;avoir;VER;VERB
assembler;assembler;VER;VERB
asseoir;asseoir;VER;VERB
assieds;asseoir;VER;VERB
assiste;assister;VER;VERB
assure;assurer;VER;VERB
assurer;assurer;VER;VERB
assures;assurer;VER;VERB
assurez;assurer;VER;VERB
assuré;assurer;VER;VERB
assurée;assurer;VER;VERB
assurés;assurer;VER;VERB
atteins;atteindre;VER;VERB
atteints;atteindre;VER;VERB
attends;attendre;VER;VERB
attire;attirer;VER;VERB
attrape;attraper;VER;VERB
attraper;attraper;VER;VERB
attrapera;attraper;VER;VERB
attraperai;attraper;VER;VERB
attraperas;attraper;VER;VERB
attrapes;attraper;VER;VERB
attrapez;attraper;VER;VERB
attrapé;attraper;VER;VERB
attrapée;attraper;VER;VERB
attrapés;attraper;VER;VERB
aura;avoir;VER;VERB
aurai;avoir;VER;VERB
aurais;avoir;VER;VERB
auras;avoir;VER;VERB
aurez;avoir;VER;VERB
auriez;avoir;VER;VERB
aurons;avoir;VER;VERB
avais;avoir;VER;VERB
avale;avaler;VER;VERB
avales;avaler;VER;VERB
avez;avoir;VER;VERB
aviez;avoir;VER;VERB
avions;avoir;VER;VERB
avoir;avoir;VER;VERB
avons;avoir;VER;VERB
ayez;avoir;VER;VERB
ayons;avoir;VER;VERB
emballe;emballer;VER;VERB
emballes;emballer;VER;VERB
empare;emparer;VER;VERB
empire;empirer;VER;VERB
empli;emplir;VER;VERB
emporte;emporter;VER;VERB
emportent;emporter;VER;VERB
emporter;emporter;VER;VERB
emportes;emporter;VER;VERB
emportez;emporter;VER;VERB
emporté;emporter;VER;VERB
emportée;emporter;VER;VERB
emportés;emporter;VER;VERB
endormir;endormir;VER;VERB
endors;endormir;VER;VERB
enferme;enfermer;VER;VERB
enfermer;enfermer;VER;VERB
enfermes;enfermer;VER;VERB
enfermez;enfermer;VER;VERB
enfermé;enfermer;VER;VERB
enfermée;enfermer;VER;VERB
enfermées;enfermer;VER;VERB
enfermés;enfermer;VER;VERB
engage;engager;VER;VERB
engages;engager;VER;VERB
enquête;enquêter;VER;VERB
enseigne;enseigner;VER;VERB
enseigner;enseigner;VER;VERB
enseigné;enseigner;VER;VERB
entends;entendre;VER;VERB
enterre;enterrer;VER;VERB
entra;entrer;VER;VERB
entrais;entrer;VER;VERB
entre;entrer;VER;VERB
entrer;entrer;VER;VERB
entrera;entrer;VER;VERB
entrerai;entrer;VER;VERB
entrerez;entrer;VER;VERB
entres;entrer;VER;VERB
entrez;entrer;VER;VERB
entrons;entrer;VER;VERB
entré;entrer;VER;VERB
entrée;entrer;VER;VERB
entrés;entrer;VER;VERB
enverra;envoyer;VER;VERB
enverras;envoyer;VER;VERB
envier;envier;VER;VERB
envoie;envoyer;VER;VERB
envoies;envoyer;VER;VERB
envoyer;envoyer;VER;VERB
envoyez;envoyer;VER;VERB
envoyé;envoyer;VER;VERB
envoyée;envoyer;VER;VERB
envoyées;envoyer;VER;VERB
envoyés;envoyer;VER;VERB
erre;errer;VER;VERB
errer;errer;VER;VERB
es;être;VER;VERB
essaie;essayer;VER;VERB
essaies;essayer;VER;VERB
eu;avoir;VER;VERB
eue;avoir;VER;VERB
eues;avoir;VER;VERB
eus;avoir;VER;VERB
habiller;habiller;VER;VERB
habillez;habiller;VER;VERB
habillé;habiller;VER;VERB
habillée;habiller;VER;VERB
habillés;habiller;VER;VERB
honore;honorer;VER;VERB
hérite;hériter;VER;VERB
hériter;hériter;VER;VERB
hérité;hériter;VER;VERB
imite;imiter;VER;VERB
imiter;imiter;VER;VERB
ira;aller;VER;VERB
irai;aller;VER;VERB
irais;aller;VER;VERB
iras;aller;VER;VERB
irez;aller;VER;VERB
iriez;aller;VER;VERB
irons;aller;VER;VERB
offre;offrir;VER;VERB
offres;offrir;VER;VERB
offrez;offrir;VER;VERB
ois;ouïr;VER;VERB
omis;omettre;VER;VERB
opère;opérer;VER;VERB
orner;orner;VER;VERB
osais;oser;VER;VERB
